#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#;;;;;;;;;;;;;x
#Sectarianism;;;;;;;;;;;;;x
messianic_power_3_desc;The ruler enjoys strong enough spiritual aura and authority to exercise a remarkably inspiring messianic leadership over his realm. Believers trust the ruler's ability to lead them towards salvation and to unroot evil from this world.\n;;;;;;;;;;;;;x
messianic_power_3_effect_1;\nProvinces of the true faith may get the §YMessianic Mobilization§! modifier, applying the following §Yprovince modifiers§!:\nTemple Levy Size: §G+50%§!\nLevy Reinforcement Rate: §G+20%§!\nLocal Tax Modifier: §G+10%§!\nLocal Revolt Risk: §R+15%§!\n;;;;;;;;;;;;;x
messianic_power_3_effect_2;\nTroop mobilizaiton for §YPrepared Invasions§!: §G+50%§!\n;;;;;;;;;;;;;x
messianic_power_4;Fanatic Messianic Leadership;;;;;;;;;;;;;x
messianic_power_4_option;Fanatic;;;;;;;;;;;;;x
messianic_power_4_desc;The ruler's exceptional spiritual aura and authority generate fanaticism in the realm. Believers regard the ruler as the incarnation of the divine in this world, and burn of desire to follow their guide to cleanse this world from all evil, once for all!\n;;;;;;;;;;;;;x
messianic_power_4_effect_1;\nMay claim being §YThe Savior§!, gaining access to the §YTotal War§! casus belli.\nMay impose a §YMessianic Government§!.\n;;;;;;;;;;;;;x
messianic_power_4_effect_2;\nProvinces of the true faith may get the §YMessianic Fanaticism§! modifier, applying the following §Yprovince modifiers§!:\nTemple Levy Size: §G+100%§!\nLevy Reinforcement Rate: §G+40%§!\nLocal Tax Modifier: §G+20%§!\nLocal Revolt Risk: §R+30%§!\n;;;;;;;;;;;;;x
messianic_power_4_effect_3;\nTroop mobilizaiton for §YPrepared Invasions§!: §G+100%§!\n;;;;;;;;;;;;;x
#Popular Power Module - CB;;;;;;;;;;;;;x
CB_NAME_COUNTY_LIBERATION;Liberation War for [Title.GetBaseName];;;;;;;;;;;;;x
WAR_NAME_COUNTY_LIBERATION;$ORDER$$FIRST_ADJ$ War of Liberation for $OTHER_TITLE$;;;;;;;;;;;;;x
county_liberation_desc;Our people, following divine inspiration, strive to free a neighbouring province from the tyranny of infidels' rule.;;;;;;;;;;;;;x
county_liberation_tooltip;Local people, led by an ambitious local convert, will break free from the [From.Religion.GetName] thanks to our intervention.;;;;;;;;;;;;;x
my_liberator;Led us to freedom;;;;;;;;;;;;;x
won_liberation_war;Successful Liberation Wars;;;;;;;;;;;;;x
#Popular Power Module - Events;;;;;;;;;;;;;x
EVTDESCpopulist_laws.10;As I progressively exercise some authority over my people, they no longer enjoy popular liberty.;;;;;;;;;;;;;x
EVTOPTpeoplecontrollaws.10;They still enjoy popular autonomy though.;;;;;;;;;;;;;x
EVTDESCpopulist_laws.20;As I progressively exercise effective authority over my people, they no longer enjoy popular autonomy.;;;;;;;;;;;;;x
EVTOPTpeoplecontrollaws.20;They are under my control now.;;;;;;;;;;;;;x
EVTDESCpopulist_laws.11;Following divine prescriptions, my people have exploited my extreme political weakness to conquer radical freedom for themselves. They imposed a state of popular liberty in my realm. Any strongman from the realm may inherit me.;;;;;;;;;;;;;x
EVTOPTpeoplecontrollaws.11;So be it.;;;;;;;;;;;;;x
EVTDESCpopulist_laws.21;Following divine prescriptions, my people have exploited my relative political weakness to conquer some freedom for themselves. They created a state of popular autonomy in my realm.;;;;;;;;;;;;;x
EVTOPTpeoplecontrollaws.21;This is not anarchy yet.;;;;;;;;;;;;;x
EVTDESCpopulist_laws.31;My demagogic guidance relied on a fine usage of charisma, intrigue and political authority. Recently, I somehow lost my grip over the people's minds and souls. No longer do they follow my guidance.;;;;;;;;;;;;;x
EVTOPTpeoplecontrollaws.31;I still control them though.;;;;;;;;;;;;;x
EVTDESCpopulist_laws.41;The cult of my personality relied on a subtle combination of charisma, intrigue and political authority. Recently, I somehow lost my grip over the people's minds and souls. No longer do they blindly worship me.;;;;;;;;;;;;;x
EVTOPTpeoplecontrollaws.41;They still follow my guidance though.;;;;;;;;;;;;;x
EVTDESCpopulist_province.11;The desire for liberty in [Root.GetName] knows no bound. A state of anarchic self-rule now characterizes this province. This will severely hamper tax collection, but the masses are eager to fight in the name of liberty.;;;;;;;;;;;;;x
EVTOPTpopulist_province.11;Let the people rejoice then.;;;;;;;;;;;;;x
EVTDESCpopulist_province.21;The desire for liberty in [Root.GetName] is growing. Local communities follow their own rules and leadership. This will limit tax collection but more volunteers are ready to fight in the name of liberty.;;;;;;;;;;;;;x
EVTOPTpopulist_province.21;Let the people rejoice then.;;;;;;;;;;;;;x
EVTDESCpopulist_province.10;Order and law are progressively back in [Root.GetName]. The chaos of anarchic self-rule vanishes as autonomous communities emerge and act as intermediaries between the government and the people. Tax collection will increase but less people will join our wars now.;;;;;;;;;;;;;x
EVTOPTpopulist_province.10;Order is back.;;;;;;;;;;;;;x
EVTDESCpopulist_province.20;The State re-asserts its authority in [Root.GetName]. As the autonomous power of local communities vanishes, taxation becomes more efficient but less volunteers will join our wars.;;;;;;;;;;;;;x
EVTOPTpopulist_province.20;I rule here.;;;;;;;;;;;;;x
people_control_province_0;Anarchic Self-Rule;;;;;;;;;;;;;x
people_control_province_1;Autonomous Local Communities;;;;;;;;;;;;;x
#Clerical Power Module - Events;;;;;;;;;;;;;x
EVTDESCclerical_laws.10;As I progressively exercise some authority over the clergy, they no longer enjoy clerical liberty.;;;;;;;;;;;;;x
EVTOPTclergycontrollaws.10;They still enjoy clerical autonomy though.;;;;;;;;;;;;;x
EVTDESCclerical_laws.20;As I progressively exercise effective authority over the clergy, they no longer enjoy clerical autonomy.;;;;;;;;;;;;;x
EVTOPTclergycontrollaws.20;They are kept in check now.;;;;;;;;;;;;;x
EVTDESCclerical_laws.11;Following divine prescriptions, the clergy has exploited my extreme spiritual weakness to conquer unlimited freedom for themselves. They imposed a state of clerical liberty in my realm.;;;;;;;;;;;;;x
EVTOPTclergycontrollaws.11;So be it.;;;;;;;;;;;;;x
EVTDESCclerical_laws.21;Following divine prescriptions, the clergy has exploited my relative spiritual weakness to conquer some freedom for themselves. They established a state of clerical autonomy in my realm.;;;;;;;;;;;;;x
EVTOPTclergycontrollaws.21;This is not unlimited freedom for the clergy yet.;;;;;;;;;;;;;x
EVTDESCclerical_laws.31;My spiritual guidance relied on a fine usage of learning, intrigue and piety. Recently, I somehow lost my grip over the clergy. No longer do they follow my guidance.;;;;;;;;;;;;;x
EVTOPTclergycontrollaws.31;They are still kept in check though.;;;;;;;;;;;;;x
EVTDESCclerical_laws.41;The cult of my personality relied on a subtle combination of learning, intrigue and piety. Recently, I somehow lost my grip over the clergy. No longer do they blindly support my mystic cult of personality.;;;;;;;;;;;;;x
EVTOPTclergycontrollaws.41;They still follow my guidance though.;;;;;;;;;;;;;x
EVTDESCclerical_province.11;The clergy's desire for freedom in [Root.GetName] knows no bound. A state of clerical liberty now characterizes this province. This will severely hamper tax and levy collection from the clergy, but technology and culture shall thrive.;;;;;;;;;;;;;x
EVTOPTclerical_province.11;Let the clergy enjoy then.;;;;;;;;;;;;;x
EVTDESCclerical_province.21;The clergy's desire for freedom in [Root.GetName] is growing. Local clerical structures follow their own rules and leadership. This will limit tax and levy collection from the clergy, but technology and culture will prosper.;;;;;;;;;;;;;x
EVTOPTclerical_province.21;Let the clergy rejoice then.;;;;;;;;;;;;;x
EVTDESCclerical_province.10;Control of the clergy is progressively back in [Root.GetName]. The chaos of clerical liberty vanishes as autonomous clerical structures emerge and act as intermediaries between the government and the individual priets. Tax and levy collection from the clergy will increase, but technological and cultural developments will be less dynamic.;;;;;;;;;;;;;x
EVTOPTclerical_province.10;Order is back.;;;;;;;;;;;;;x
EVTDESCclerical_province.20;The State re-asserts its authority over the clergy in [Root.GetName]. As the autonomous power of local statist structures vanishes, taxation and levy become more efficient, but technological and cultural developments will be slower.;;;;;;;;;;;;;x
EVTOPTclerical_province.20;I rule here.;;;;;;;;;;;;;x
clergy_control_province_0;Free Clergy;;;;;;;;;;;;;x
clergy_control_province_1;Autonomous Clergy;;;;;;;;;;;;;x
#Statist Power Module - Events;;;;;;;;;;;;;x
EVTDESCstatist_laws.10;As I reasserts some authority over my realm, State control is no longer implicit.;;;;;;;;;;;;;x
EVTOPTstatecontrollaws.10;The State still exercises a liberal rule though.;;;;;;;;;;;;;x
EVTDESCstatist_laws.20;As I reassert effective authority over my realm, State control no longer exercises a liberal rule.;;;;;;;;;;;;;x
EVTOPTstatecontrollaws.20;State control is still kept balanced by law and traditions though.;;;;;;;;;;;;;x
EVTDESCstatist_laws.11;Because of my lack of authority, the State no longer controls society and vassals, while our religion maintains harmony in the realm. State control is now implicit.;;;;;;;;;;;;;x
EVTOPTstatecontrollaws.11;So be it.;;;;;;;;;;;;;x
EVTDESCstatist_laws.21;Because of my weak personal authority, vassals and society have acquired a large degree of autonomy from the state, while our religion maintains my rule's legitimacy. State control is now liberal.;;;;;;;;;;;;;x
EVTOPTstatecontrollaws.21;This means still a level of state control though.;;;;;;;;;;;;;x
EVTDESCstatist_laws.31;State domination relied on a fine usage of diplomacy, intrigue and authority. Recently, I somehow lost my grip over the state's apparatus. No longer can I rely on the State to dominate my vassals and society.;;;;;;;;;;;;;x
EVTOPTstatecontrollaws.31;They are still under control though.;;;;;;;;;;;;;x
EVTDESCstatist_laws.41;Absolute power relied on a subtle combination of diplomacy, intrigue and authority. Recently, I somehow lost my grip over the state's apparatus. No longer can I impose abolute power.;;;;;;;;;;;;;x
EVTOPTstatecontrollaws.41;Vassals and society are still under State domination though.;;;;;;;;;;;;;x
EVTDESCstatist_province.11;The desire for freedom in [Root.GetName] knows no bound. A state of self-rule now characterizes this province. This will severely hamper tax, but culture shall thrive and the populace will happily embrace martyrdom in war.;;;;;;;;;;;;;x
EVTOPTstatist_province.11;Let them enjoy then.;;;;;;;;;;;;;x
EVTDESCstatist_province.21;The desire for freedom in [Root.GetName] is growing. This province, to a large extent, now follows its own rules and laws. This will limit tax, but culture will prosper and the populace will support martyrdom in war.;;;;;;;;;;;;;x
EVTOPTstatist_province.21;Let them rejoice then.;;;;;;;;;;;;;x
EVTDESCstatist_province.10;State control is progressively back in [Root.GetName]. The previous state of self-rule vanishes as the State apparatus reinstates a loose presence, generating administrative autonomy in this province. Tax collection will increase, but cultural developments will be less dynamic and less people will tempted by martyrdom at war.;;;;;;;;;;;;;x
EVTOPTstatist_province.10;Order is back.;;;;;;;;;;;;;x
EVTDESCstatist_province.20;The State re-asserts its authority in [Root.GetName]. As local autonomy vanishes, taxation becomes more efficient, but cultural developments will be slower and the temptation for martyrdom at war is no longer present.;;;;;;;;;;;;;x
EVTOPTstatist_province.20;I rule here.;;;;;;;;;;;;;x
state_control_province_0;Local Self-Rule;;;;;;;;;;;;;x
state_control_province_1;Administrative Autonomy;;;;;;;;;;;;;x
#Traditional Power Module - Events;;;;;;;;;;;;;x
EVTDESCtraditional_laws.10;As I now exercise a limited spiritual guidance in my realm, traditions are not predominant anymore.;;;;;;;;;;;;;x
EVTOPTtraditioncontrollaws.10;They are still rigid, though.;;;;;;;;;;;;;x
EVTDESCtraditional_laws.20;As I exercise a more effective spiritual guidance in my realm, traditions are no longer rigid.;;;;;;;;;;;;;x
EVTOPTtraditioncontrollaws.20;They are still influential, though.;;;;;;;;;;;;;x
EVTDESCtraditional_laws.11;Because of my lack of spiritual aura, the population in my realm follows no guidance clashing with the rigid corpus of ancient traditions. Traditions are now predominant.;;;;;;;;;;;;;x
EVTOPTtraditioncontrollaws.11;So be it.;;;;;;;;;;;;;x
EVTDESCtraditional_laws.21;Because of my weak spiritual aura, the population in my realm shows considerable respect to the corpus of ancient traditions. Traditions are now rigid.;;;;;;;;;;;;;x
EVTOPTtraditioncontrollaws.21;Traditions are not yet predominant though.;;;;;;;;;;;;;x
EVTDESCtraditional_laws.31;The flexible approach to traditions relied on a fine usage of knowledge and piety. Recently, I somehow lost my spiritual aura. No longer can I work around traditions to rule more effectively.;;;;;;;;;;;;;x
EVTOPTtraditioncontrollaws.31;Traditions are still not too rigid though.;;;;;;;;;;;;;x
EVTDESCtraditional_laws.41;The ability to reinvent traditions relied on my impressive knowledge and piety. Recently, I lost some of my spiritual aura. No longer can I bend traditions to my bidding.;;;;;;;;;;;;;x
EVTOPTtraditioncontrollaws.41;Traditions are still not too influential though;;;;;;;;;;;;;x
EVTDESCtraditional_province.11;The population in [Root.GetName] will follow no guidance clashing with the predominant corpus of their ancient traditions. This will severely hamper tax collection, development and innovation in [Root.GetName]. However, the province will also be more stable and more men will be ready to defend their honor by replacing those fallen in war.;;;;;;;;;;;;;x
EVTOPTtraditional_province.11;Let them do what they think is their duty.;;;;;;;;;;;;;x
EVTDESCtraditional_province.21;The population in [Root.GetName] will follow orders only if those comply with the rigid corpus of their ancient traditions. This will limit tax collection, development and innovation in [Root.GetName]. However, the province will also be more stable and more men will be ready to defend their honor by replacing those fallen in war.;;;;;;;;;;;;;x
EVTOPTtraditional_province.21;Let them respect their traditions.;;;;;;;;;;;;;x
EVTDESCtraditional_province.10;My spiritual guidance is being heard in [Root.GetName]. The previously reactionary population will now show more respect to the State and open-mindedness in their private businesses, adopting a conservative stance. Tax collection, development and innovation will increase, but stability will decrease and less people will feel the urge to replace brothers and friends fallen in war.;;;;;;;;;;;;;x
EVTOPTtraditional_province.10;Order is back.;;;;;;;;;;;;;x
EVTDESCtraditional_province.20;My spiritual guidance is being followed in [Root.GetName]. The previously conservative population will now show more respect to the State and open-mindedness in their private businesses, adopting a conservative stance. Tax collection, development and innovation will increase, but stability will decrease and less people will feel the urge to replace brothers and friends fallen in war.;;;;;;;;;;;;;x
EVTOPTtraditional_province.20;I rule here.;;;;;;;;;;;;;x
tradition_control_province_0;Reactionary ;;;;;;;;;;;;;x
tradition_control_province_1;Conservative ;;;;;;;;;;;;;x
#Scholarly Power Module - Events;;;;;;;;;;;;;x
EVTDESCscholarly_laws.10;As I now exercise a limited spiritual guidance in my realm, expression is not free anymore.;;;;;;;;;;;;;x
EVTOPTknowledgecontrollaws.10;It is still innovative, though.;;;;;;;;;;;;;x
EVTDESCscholarly_laws.20;As I exercise a more effective spiritual guidance in my realm, expression is no longer innovative.;;;;;;;;;;;;;x
EVTOPTknowledgecontrollaws.20;It is still open, though.;;;;;;;;;;;;;x
EVTDESCscholarly_laws.11;Because of my lack of spiritual aura, the population in my realm enjoys freedom in theological and intellectual debates. Expression is now free.;;;;;;;;;;;;;x
EVTOPTknowledgecontrollaws.11;So be it.;;;;;;;;;;;;;x
EVTDESCscholarly_laws.21;Because of my weak spiritual aura, the population in my realm enjoys an innovative approach in theological and intellectual debates. Expression is now innovative.;;;;;;;;;;;;;x
EVTOPTknowledgecontrollaws.21;Knowledge is not yet free though.;;;;;;;;;;;;;x
EVTDESCscholarly_laws.31;The steering of knowledge relied on a fine usage of erudition, authority and piety. Recently, I somehow lost my spiritual aura. No longer can I steer theological and intellectual debates to rule more effectively.;;;;;;;;;;;;;x
EVTOPTknowledgecontrollaws.31;Expression is still not too innovative though.;;;;;;;;;;;;;x
EVTDESCscholarly_laws.41;The control of knowledge relied on my exceptional erudition, authority and piety. Recently, I lost some of my spiritual aura. No longer can I bend theological and intellectual debates to my bidding.;;;;;;;;;;;;;x
EVTOPTknowledgecontrollaws.41;Expression is still not too open though.;;;;;;;;;;;;;x
EVTDESCscholarly_province.11;The population in [Root.GetName] fully enjoys my realm's free expression, creating a libertarian environment for theological and intellectual debates in this area. This will increase revolts, severely hamper tax collection and development in [Root.GetName]. However, the province will also be more innovative and religious holdings will mobilize many more men for war.;;;;;;;;;;;;;x
EVTOPTscholarly_province.11;Let them enjoy and freely debate.;;;;;;;;;;;;;x
EVTDESCscholarly_province.21;The population in [Root.GetName] enjoys my realm's innovative expression, creating a liberal environment for theological and intellectual debates in this area. This will encourage revolts, limit tax collection and development in [Root.GetName]. However, the province will also be more innovative and religious holdings will mobilize more men for war.;;;;;;;;;;;;;x
EVTOPTscholarly_province.21;Let them enjoy and innovate.;;;;;;;;;;;;;x
EVTDESCscholarly_province.10;My spiritual guidance is being heard in [Root.GetName]. The previously libertarian stance of its population will now leave room to respect for the State and for my teachings, adopting a mere innovative stance. Tax collection, development and stability will increase, but innovation will decrease and religious holdings will mobilize less men for war.;;;;;;;;;;;;;x
EVTOPTscholarly_province.10;Order is back.;;;;;;;;;;;;;x
EVTDESCscholarly_province.20;My spiritual guidance is being followed in [Root.GetName]. The previously innovative stance of its population will now leave room to more respect for the State and for my teachings, adopting a mere innovative stance. Tax collection, development and stability will increase, but innovation will decrease and religious holdings will mobilize less men for war.;;;;;;;;;;;;;x
EVTOPTscholarly_province.20;I rule here.;;;;;;;;;;;;;x
knowledge_control_province_0;Libartarian;;;;;;;;;;;;;x
knowledge_control_province_1;Liberal;;;;;;;;;;;;;x
#Martial Power Module - Events;;;;;;;;;;;;;x
EVTDESCmartial_laws.10;As I now exercise a limited siritual and martial leadership over my realm, the army does not enjoy a free rein anymore.;;;;;;;;;;;;;x
EVTOPTarmycontrollaws.10;My control over the army is still loose, though.;;;;;;;;;;;;;x
EVTDESCmartial_laws.20;As I exercise a more effective spiritual and martial leadership over my realm, my control over the army is not loose anymore.;;;;;;;;;;;;;x
EVTOPTarmycontrollaws.20;It is no more than average, though.;;;;;;;;;;;;;x
EVTDESCmartial_laws.11;Due to my lack of spiritual and martial leadership, my realm's army now enjoys a free rein.;;;;;;;;;;;;;x
EVTOPTarmycontrollaws.11;So be it.;;;;;;;;;;;;;x
EVTDESCmartial_laws.21;Due to my weak spiritual and martial leadership, my control over the realm's army has loosened.;;;;;;;;;;;;;x
EVTOPTarmycontrollaws.21;The army does not enjoy free rein, though.;;;;;;;;;;;;;x
EVTDESCmartial_laws.31;Tight control over my warriors relied on my aura as a great warlord. Recently, I somehow lost my martial and spiritual aura. No longer do I exercise tight control over the army.;;;;;;;;;;;;;x
EVTOPTarmycontrollaws.31;My control over the army is not too loose, though.;;;;;;;;;;;;;x
EVTDESCmartial_laws.41;Absolute control over my warriors relied on my aura as an exceptional warlord. Recently, I somehow lost my martial and spiritual aura. No longer do I exercise absolute control over the army.;;;;;;;;;;;;;x
EVTOPTarmycontrollaws.41;My control over the army is still tight, though.;;;;;;;;;;;;;x
EVTDESCmartial_province.11;As my army enjoys free rein, warrior bands roam freely in [Root.GetName]. Levy of troops is disorganized and social order gets disrupted.;;;;;;;;;;;;;x
EVTOPTmartial_province.11;I should control my army.;;;;;;;;;;;;;x
EVTDESCmartial_province.21;As my army is set loose, warriors adopt an unruly behaviour in [Root.GetName]. Levy of troops is hampered and social order is troubled.;;;;;;;;;;;;;x
EVTOPTmartial_province.21;I should tighten my control over the army.;;;;;;;;;;;;;x
EVTDESCmartial_province.10;My leadership is now recognized by warriors in [Root.GetName]. Previously free roaming bands of warriors are now under limited control. Levy of troops and justice are improving.;;;;;;;;;;;;;x
EVTOPTmartial_province.10;Order is back.;;;;;;;;;;;;;x
EVTDESCmartial_province.20;My leadership is now respected by warriors in [Root.GetName]. Soldiers now respect my law. Levy of troops and justice will be effective again.;;;;;;;;;;;;;x
EVTOPTmartial_province.20;I rule here.;;;;;;;;;;;;;x
army_control_province_0;Free Roaming Warriors;;;;;;;;;;;;;x
army_control_province_1;Loose Soldiers;;;;;;;;;;;;;x
#Messianic Power Module - Events;;;;;;;;;;;;;x
EVTDESCmessianic_laws.10;As I now enjoy limited siritual aura and authority, I exercise some messianic guidance over my realm.;;;;;;;;;;;;;x
EVTOPTmessianicpowerlaws.10;My messianic guidance is still loose, though.;;;;;;;;;;;;;x
EVTDESCmessianic_laws.20;As I now enjoy stronger spiritual leadership and authority, I exercise messianic leadership over my realm;;;;;;;;;;;;;x
EVTOPTmessianicpowerlaws.20;My messianic leadership is still not very inspiring, though.;;;;;;;;;;;;;x
EVTDESCmessianic_laws.11;Due to my lack of spiritual leadership and authority, I do not exercise any messianic guidance over my realm anymore.;;;;;;;;;;;;;x
EVTOPTmessianicpowerlaws.11;So be it.;;;;;;;;;;;;;x
EVTDESCmessianic_laws.21;Due to my weak spiritual leadership and authority, my messianic guidance has loosened.;;;;;;;;;;;;;x
EVTOPTmessianicpowerlaws.21;I still exercise some messianic guidance, though.;;;;;;;;;;;;;x
EVTDESCmessianic_laws.31;Inspiring messianic leadership over my realm relied on my aura as a great spiritual guide. Recently, I somehow lost my former spiritual aura and authority. No longer do I exercise inspiring messianic leadership.;;;;;;;;;;;;;x
EVTOPTmessianicpowerlaws.31;My spiritual guidance remains effective, though.;;;;;;;;;;;;;x
EVTDESCmessianic_laws.41;Fanaticism of my realm's belivers relied on my aura as an exceptional spritual guide. Recently, I somehow lost my former spiritual aura and authority. No longer do I command fanaticism among believers.;;;;;;;;;;;;;x
EVTOPTmessianicpowerlaws.41;My spiritual guidance remains inspiring, though.;;;;;;;;;;;;;x
EVTDESCmessianic_province.31;My messianic leadership is not as inspiring as it used to be. Believers in [Root.GetName] are no longer in a state of intense spiritual mobilization.;;;;;;;;;;;;;x
EVTOPTmessianic_province.31;Back to normal for them.;;;;;;;;;;;;;x
EVTDESCmessianic_province.41;My messianic leadership has lost some of its intensity. Believers in [Root.GetName] are no longer fanatically following me.;;;;;;;;;;;;;x
EVTOPTmessianic_province.41;They are still in a state of intense spiritual mobilization, though.;;;;;;;;;;;;;x
EVTDESCmessianic_province.30;My messianic leadership is mobilizing believers in [Root.GetName]. The province will provide me more men and gold, but social order is disrupted.;;;;;;;;;;;;;x
EVTOPTmessianic_province.30;I shall lead them to victory and spiritual fulfillment.;;;;;;;;;;;;;x
EVTDESCmessianic_province.40;My messianic leadership is turning [Root.GetName] belivers into fanatics. The province will provide me many more men and gold, but social order is dissolving.;;;;;;;;;;;;;x
EVTOPTmessianic_province.40;I shall build a better world for them.;;;;;;;;;;;;;x
messianic_power_province_3;Messianic Mobilization;;;;;;;;;;;;;x
messianic_power_province_4;Messianic Fanaticism;;;;;;;;;;;;;x
### PAY TRIBUTE TO TRADITIONS JOB ACTION ###;;;;;;;;;;;;;x
action_rel_authority;Honor Traditions;;;;;;;;;;;;;x
action_rel_authority_desc;Task your [GetLordSpiritualName] to honor traditions in the way of our ancesters.;;;;;;;;;;;;;x
EVTNAME928;A great ceremony;;;;;;;;;;;;x
EVTDESC928;After long preparations, following the ways laid out in [Root.Religion.GetScriptureName] and our veneered traditions, I organized a great ceremony to pay tribute to [Root.Religion.GetRandomGodName].;;;;;;;;;;;;x
EVTOPTA928;The [Root.Religion.GetScriptureName] shows us the way.;;;;;;;;;;;;x
EVTTOOLTIP9281;A great ceremony;;;;;;;;;;;;x
EVTNAME9281;A great ceremony;;;;;;;;;;;;x
EVTDESC9281;After long preparations, following the ways laid out in [Root.Religion.GetScriptureName] and our veneered traditions, [Root.GetLordSpiritualName] [Root.job_marshal.GetTitledFirstName] organized a great ceremony to pay tribute to [Root.Religion.GetRandomGodName].;;;;;;;;;;;;x
EVTOPTA9281;Nobody can contest the strength of our faith!;;;;;;;;;;;;x
summoned_rel_authority_council;Recently paid tribute to spiritual traditions.;;;;;;;;;;;;x
held_rel_authority_festival;Recently paid tribute to spiritual traditions.;;;;;;;;;;;;x
held_rel_authority_festival_province;Temporary pilgrimage center.;;;;;;;;;;;;x
### REINVENT TRADITION JOB ACTION ###;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;,
action_rel_lore;Unearth Lore;;;;;;;;;;;;x
action_rel_lore_desc;Send your [GetLordSpiritualName] on a quest to unearth lost lore mentioned in our tradition and holy texts.;;;;;;;;;;;;x
EVTNAME908;Unearthed lore;;;;;;;;;;;;x
EVTDESC908;I have unearthed lost lore.;;;;;;;;;;;;x
EVTOPTA908;It has great spiritual potential.;;;;;;;;;;;;x
EVTTOOLTIP9081;Unearthed lore;;;;;;;;;;;;x
EVTNAME9081;Unearthed lore;;;;;;;;;;;;x
EVTDESC9081;[Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] devoted much efforts re-interpreting obscure sections of [Root.Religion.GetScriptureName] and journeying my realm in quest of forgotten secrets, treasures and artifacts.\n\n The quest was a success! [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] informs me of an unearthed spiritual lore of great potent. My realm is blessed by [Root.Religion.GetRandomGodName], and we may now organize a great ritual to claim this power.;;;;;;;;;;;;x
EVTOPTA9081;My realm is blessed indeed.;;;;;;;;;;;;x
tooltip_9081;May summon unearthed lore’s power.\n;;;;;;;;;;;;x
EVTNAME909;Request for Support;;;;;;;;;;;;x
EVTDESC909;I need support.;;;;;;;;;;;;x
EVTOPTA909;Let's request it.;;;;;;;;;;;;x
EVTTOOLTIP9091;Progress in the quest;;;;;;;;;;;;x
EVTNAME9091;Progress in the quest;;;;;;;;;;;;x
EVTDESC9091;[Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] devoted much efforts re-interpreting obscure sections of [Root.Religion.GetScriptureName] and journeying my realm in quest of forgotten secrets, treasures and artifacts.\n The quest now seems close to its conclusion, as [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] informed me that [Root.job_spiritual.GetSheHe] needs only a small contribution to succeed. What message of encouragement should we send?;;;;;;;;;;;;x
EVTOPTA9091;Of course you have my support!;;;;;;;;;;;;x
tooltip_OPTA9091;The quest may get completed earlier;;;;;;;;;;;;x
EVTOPTB9091;I fully trust your abilities.;;;;;;;;;;;;x
tooltip_OPTB9091;The quest may get delayed;;;;;;;;;;;;x
lore_frustrated;Unsupported quest;;;;;;;;;;;;x
lore_support;Supported quest;;;;;;;;;;;;x
tooltip_9091;May summon unearthed lore’s power.\n;;;;;;;;;;;;x
use.lore_tooltip;Start preparations.\n;;;;;;;;;;;;x
EVTNAMEtraditionallore.3;Summon unearthed lore’s power;;;;;;;;;;;;x
EVTDESCtraditionallore.3;I have decided to summon the great power granted to me by the lore unearthened by my [Root.GetLordSpiritualName]. [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] shall start preparing the complex ritual required to unleash its power.\n\nThe success of the ritual now depends on [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName]. For the ritual to succeed, I understant that [Root.job_spiritual.GetSheHe] should possess high piety, deep knowledge of the [Root.Religion.GetScriptureName] and close relationships with me.;;;;;;;;;;;;x
EVTOPTAtraditionallore.3;Start preparations!;;;;;;;;;;;;x
summons_lore_power;Attempts at unleashing lore power;;;;;;;;;;;;x
EVTNAMEtraditionallore.51;Nothing happened.;;;;;;;;;;;;x
EVTDESCtraditionallore.51;In presence of a great assembly of the realm’s important men and women, we performed the ritual. [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] was in charge, but I am not sure [Root.job_spiritual.GetSheHe] gave me the feeling of mastering the rites as expected from [Root.job_spiritual.GetHerHis] rank.\n\nAs a matter of facts, the power of [Root.Religion.GetRandomGodName] failed to manifest itself to us.\n[Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] had warned me beforehand that “if nothing happens, it does not mean that nothing happened”. This analysis is somehow puzzling, but indeed the gathering of so many for the sake of the realm is a good omen in itself, even without any supernatural power coming to us. I shall make good use of this opportunity.;;;;;;;;;;;;x
EVTOPTAtraditionallore.51;Strengthen my authority;;;;;;;;;;;;x
EVTOPTBtraditionallore.51;Strengthen my piety;;;;;;;;;;;;x
EVTOPTCtraditionallore.51;Look into [Root.Religion.GetScriptureName] for answers on what actually happened.;;;;;;;;;;;;x
EVTNAMEtraditionallore.52;Nothing happened.;;;;;;;;;;;;x
